drug_name,chembl_id,smiles,MolecularWeight,LogP,HBD,HBA,RotatableBonds,TPSA,activity_value,pIC50
NaN,CHEMBL333851,COc1cc2c(NCc3ccccc3)ncnc2cc1O,281.31500000000005,2.9561000000000015,2,5,4,67.27,588.0,6.230622673923862
NaN,CHEMBL1928886,Oc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,376.84700000000015,5.344500000000003,3,5,5,70.07,1870.0,5.728158393463501
NaN,CHEMBL1928889,Clc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,395.29300000000006,6.292300000000003,2,4,5,49.84,4410.0,5.355561410532162
THIORIDAZINE,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,370.587,5.885600000000005,0,4,4,6.48,2947.0,5.530619864150075
NaN,CHEMBL5572882,COc1ccc2[nH]c(=O)cc(-n3nc(-c4ccccc4)cc3-c3ccccc3)c2c1,393.44600000000014,5.056400000000004,1,3,4,59.910000000000004,71.0,7.1487416512809245
NaN,CHEMBL5584189,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1-c1ccccc1,565.0770000000003,6.724100000000006,2,7,10,92.27000000000001,2.85,8.54515513999149
NaN,CHEMBL5566277,COc1cccc(-c2c(NC(=O)/C=C/[C@H]3CCCN3C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,621.1410000000001,7.265300000000006,2,8,10,101.5,10.1,7.995678626217358
NaN,CHEMBL5593471,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1-c1ccccc1,582.0790000000003,7.468200000000007,2,6,10,79.38000000000001,1.08,8.96657624451305
NaN,CHEMBL3233767,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,348.79,4.351900000000001,2,5,4,66.91,24.0,7.619788758288394
NaN,CHEMBL3233775,O=C(/C=C/CNC1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,461.9500000000001,4.490700000000002,3,7,7,88.17,32.0,7.494850021680094
NaN,CHEMBL31622,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,460.5820000000004,3.8226200000000023,2,7,9,82.61999999999999,2.0,8.698970004336019
NaN,CHEMBL31570,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,417.8280000000002,3.710600000000002,2,7,8,98.26,0.97,9.013228265733755
NaN,CHEMBL5413239,CC(C)=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,508.63000000000034,5.194900000000003,2,6,8,92.89999999999999,378.0,6.422508200162775
NaN,CHEMBL5405276,CCC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,482.5920000000002,4.638700000000004,2,6,8,92.89999999999999,217.0,6.663540266151471
NaN,CHEMBL5418665,CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,468.5650000000002,4.248600000000002,2,6,7,92.89999999999999,242.0,6.616184634019569
NaN,CHEMBL5438864,C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,572.695,4.465600000000003,2,8,10,127.04,22.0,7.657577319177793
NaN,CHEMBL5398953,CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(NC(=O)C(C)C)c21,531.6420000000003,5.0038000000000045,2,7,8,123.80000000000001,37.0,7.431798275933005
NaN,CHEMBL5433585,CCS(=O)(=O)n1cc(-c2ccnc(Nc3cc(NC(=O)C4CC4)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,572.6950000000004,4.299500000000004,2,8,10,127.03999999999999,18.0,7.7447274948966935
NaN,CHEMBL5419099,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,483.59430533400024,4.414700000000003,2,6,8,92.9,448.0,6.3487219860018556
NaN,CHEMBL5408433,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C(C)C)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,499.6373053340003,4.884700000000004,2,6,8,92.9,341.0,6.467245621007502
NaN,CHEMBL5394606,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(CC)CC)c12,586.7220000000001,4.855700000000004,2,8,12,127.04,42.0,7.376750709602099
NaN,CHEMBL3671487,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(C)=O,502.3440000000003,4.3045000000000035,3,6,9,105.24000000000001,4.0,8.397940008672037
NaN,CHEMBL3671490,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC,474.33400000000023,4.387800000000003,3,6,9,88.17,3.0,8.522878745280337
NaN,CHEMBL3676348,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O,426.8640000000002,3.0612000000000004,3,7,8,118.13,65.0,7.187086643357144
NaN,CHEMBL3676367,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,619.9229999999998,5.423900000000005,3,7,11,108.48,12.0,7.920818753952375
NaN,CHEMBL3752008,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,359.31100000000004,4.201400000000001,2,4,3,79.8,14.83,7.828858848971618
NaN,CHEMBL1241950,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,334.38700000000006,2.4901999999999997,3,7,3,120.56,7000.0,5.154901959985743
NaN,CHEMBL1242208,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,304.357,3.2046,1,5,2,82.51,100000.0,4.0
NaN,CHEMBL3763627,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1,571.7220000000003,5.1817000000000055,2,8,10,97.84000000000002,2.01,8.69680394257951
NaN,CHEMBL3655336,O=C(/C=C/CN1CCCOCC1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,502.01500000000016,4.390600000000004,1,7,5,70.59,1.0,9.0
NaN,CHEMBL1098121,COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl,509.0900000000002,6.313000000000008,2,4,13,69.64,4400.0,5.356547323513812
NaN,CHEMBL1094195,Cl.NCCc1cn(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,567.0510000000003,7.625500000000008,2,3,9,60.41,1110.0,5.954677021213342
NaN,CHEMBL2424794,O=C(/C=C/c1cccnc1Cl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,436.3020000000001,5.727100000000003,2,5,5,79.80000000000001,3600.0,5.443697499232712
NaN,CHEMBL2426285,COc1ccc(NC(=O)CC#N)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,432.87100000000015,4.882680000000002,3,6,6,115.71999999999998,2800.0,5.552841968657781
NaN,CHEMBL77397,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,393.37300000000016,2.7986000000000013,1,7,7,133.04,2500.0,5.6020599913279625
NaN,CHEMBL542484,COc1cc2ncnc(Nc3ccccc3)c2cc1OC.Cl,317.776,3.8124000000000025,1,5,4,56.27000000000001,50.0,7.301029995663981
NaN,CHEMBL27688,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,447.5390000000004,3.907420000000003,2,7,9,88.61,1.5,8.823908740944319
QUERCETIN,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.23800000000006,1.988,5,7,1,131.36,190000.0,3.721246399047171
NaN,CHEMBL440873,FC(F)(F)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,332.3290000000002,4.599100000000002,2,3,2,53.6,360.0,6.443697499232712
NaN,CHEMBL6024685,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(-c6ccccc6)o5)[C@H]3O4)ccnc2N1,479.49200000000013,4.675400000000003,2,6,5,102.69,152.0,6.818156412055227
NaN,CHEMBL5932679,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCN(CC(F)(F)F)CC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,661.6030000000004,5.114100000000003,2,7,7,96.03,249.0,6.603800652904264
NaN,CHEMBL286343,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,493.36500000000024,4.926000000000004,2,6,9,93.96,21.0,7.6777807052660805
NaN,CHEMBL2048908,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,537.0450000000002,5.365000000000003,3,8,9,114.19000000000001,7.0,8.154901959985743
NaN,CHEMBL2048788,CC(C)(C)NC(=O)c1cccc(Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)c1,479.9680000000002,5.141200000000004,3,6,7,101.3,33.0,7.481486060122112
NaN,CHEMBL1923007,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,448.83200000000005,5.631700000000003,2,5,6,72.2,34.0,7.468521082957745
NaN,CHEMBL256362,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,457.5340000000003,5.033040000000003,1,7,7,89.47,1100.0,5.958607314841775
NaN,CHEMBL55748,N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,211.18,1.14506,2,4,0,96.91000000000001,12500.0,4.903089986991944
NaN,CHEMBL5938912,O=C(/C=C/CN1CCC1CO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1[C@@H]2COC[C@@H]21,554.0220000000003,3.998400000000002,3,8,10,108.84000000000002,10.8,7.966576244513051
NaN,CHEMBL5794110,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)(F)F,581.9540000000003,4.7013000000000025,2,8,8,97.84,15.4,7.8124792791635365
NaN,CHEMBL5742380,O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,590.0550000000002,5.339200000000004,2,8,9,97.84000000000002,15.0,7.823908740944319
NaN,CHEMBL73406,Cc1[nH]c2ncnc(Nc3cc(Cl)cc(Cl)c3)c2c1C,307.1840000000001,4.625140000000002,2,3,2,53.6,170.0,6.769551078621726
NaN,CHEMBL5834453,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc(N)c6)cc5[C@@H]34)cc2C(F)(F)F)CC1,553.5850000000002,4.269200000000002,2,7,7,92.95,0.47,9.327902142064282
NaN,CHEMBL3612591,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc21,499.5270000000002,4.598600000000004,1,9,10,121.37,2300.0,5.638272163982407
NaN,CHEMBL5987223,COc1cc(C(=O)N[C@@H]2[C@H]3Oc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4[C@@H]23)ccc1CN1CCN(C)CC1,555.6350000000002,3.171400000000002,2,8,7,105.25999999999999,3.0,8.522878745280337
NaN,CHEMBL598305,CCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,480.60100000000017,7.008500000000008,1,6,15,85.97000000000001,1720.0,5.764471553092451
NaN,CHEMBL598306,CCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,508.6550000000002,7.788700000000009,1,6,17,85.97000000000001,1010.0,5.995678626217358
NaN,CHEMBL601625,CCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,535.7250000000003,8.141900000000007,2,5,19,88.77,35.0,7.455931955649724
NaN,CHEMBL1242034,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,319.372,2.7868000000000004,2,6,2,108.53,100000.0,4.0
NaN,CHEMBL1242119,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,347.37800000000016,3.2970000000000015,1,6,2,99.82999999999998,100000.0,4.0
NaN,CHEMBL1242661,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,319.36800000000005,3.1644000000000005,1,5,3,78.85,21000.0,4.6777807052660805
NaN,CHEMBL24979,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,489.3890000000004,5.394300000000006,1,6,7,59.51,200.0,6.698970004336019
NaN,CHEMBL306029,Cc1[nH]c2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1C,306.29100000000005,4.337140000000002,2,3,2,53.6,1900.0,5.721246399047171
NaN,CHEMBL5089912,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC,523.5980000000004,2.3714000000000004,3,11,13,138.76999999999998,106.2,6.97387548325455
NaN,CHEMBL4789796,S=C(NN=C(c1ccccc1)c1ccccc1)Nc1ccc2c(c1)OCO2,375.4530000000002,4.154300000000003,2,4,4,54.88000000000001,993.0,6.0030507515046185
NaN,CHEMBL5187605,CN1CCN(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)CC4)cc2)CC1,555.6790000000001,5.079300000000004,1,6,6,68.78,6.8,8.167491087293763
NaN,CHEMBL5204270,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)cnc4c3)cc2)CC1,535.673,5.557300000000005,1,6,6,80.12,5.8,8.236572006437063
NaN,CHEMBL5207462,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ncc4c3)cc2)CC1,536.661,4.499900000000003,1,7,6,83.36,17.8,7.749579997691106
NaN,CHEMBL5200988,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ncc4c3)cc2)CC1,535.673,5.557300000000005,1,6,6,80.12,9.7,8.013228265733755
NaN,CHEMBL5207108,CN1CCC(c2ccc(-c3cnc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,536.6610000000001,4.952300000000004,1,7,6,93.00999999999999,1.9,8.721246399047171
NaN,CHEMBL5196360,CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3F)cc2)CC1,553.663,5.696400000000005,1,6,6,80.12,0.1,10.0
NaN,CHEMBL4439837,Cn1c(=O)c2[nH]c(SC/C(=N/O)c3ccc(Br)cc3)nc2n(C)c1=O,424.28000000000014,1.6934,2,6,4,105.26999999999998,450.0,6.346787486224656
NaN,CHEMBL137189,C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,292.34600000000006,4.090720000000002,2,5,4,74.56,200.0,6.698970004336019
NaN,CHEMBL448154,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,412.2800000000001,4.923800000000003,1,5,4,72.7,490.0,6.309803919971486
NaN,CHEMBL60472,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,622.772,7.991200000000006,2,6,9,86.52000000000001,3600.0,5.443697499232712
NaN,CHEMBL293986,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,631.6100000000001,9.280799999999996,2,4,7,68.06,100000.0,4.0
NaN,CHEMBL53311,Clc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,336.58000000000004,3.579300000000001,1,5,2,63.59,82.0,7.086186147616283
NaN,CHEMBL416611,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,413.2750000000001,3.4438000000000013,3,5,5,83.2,48.98,7.309981219211305
NaN,CHEMBL109212,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCC,412.28700000000015,5.409980000000004,1,5,6,67.17,416.87,6.3799993576999325
NaN,CHEMBL114496,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,351.43100000000015,4.589180000000003,1,6,5,67.17,758.58,6.119998611678231
NaN,CHEMBL151593,CO.Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,403.305,4.5413000000000014,3,6,2,84.06,2.7,8.568636235841012
NaN,CHEMBL1821867,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1C,425.5570000000002,6.488240000000006,1,5,4,48.72,1920.0,5.716698771296451
NaN,CHEMBL419650,O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,412.4920000000002,4.702800000000002,4,4,7,106.18,10200.0,4.991399828238082
NaN,CHEMBL357400,COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(Br)c(O)c(OC)c2)cc(Br)c1O,648.3080000000002,4.166760000000004,4,8,11,164.69999999999996,3000.0,5.522878745280337
NaN,CHEMBL3676391,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)OCC,605.4170000000001,4.291300000000004,2,10,14,137.97,246.0,6.609064892896621
NaN,CHEMBL310827,Cc1c[nH]c2ccc(Nc3ncnc4cc(-c5ccccc5)sc34)cc12,356.45400000000006,5.891620000000003,2,4,3,53.6,5.0,8.301029995663981
NaN,CHEMBL3040597,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,596.0840000000003,5.643700000000005,3,8,12,118.38000000000001,15.54,7.808548985535104
NaN,CHEMBL249927,O=C(CO)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,519.9890000000001,4.362900000000003,2,8,9,109.7,97.0,7.013228265733755
NaN,CHEMBL249928,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,493.9510000000003,3.8303000000000025,2,8,10,109.7,35.0,7.455931955649724
NaN,CHEMBL5189379,CN1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,623.7369999999997,4.646380000000003,1,9,7,129.43,980.0,6.008773924307505
GW770249X,CHEMBL247228,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,431.34900000000005,5.273900000000002,3,5,3,106.07,10000.0,5.0
NaN,CHEMBL3671500,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNCC(C)=O,502.3440000000003,3.9569000000000027,3,7,10,105.24000000000001,3.0,8.522878745280337
NaN,CHEMBL3671510,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NC(C)C,531.3860000000002,4.4859000000000036,4,6,9,117.27000000000001,36.0,7.443697499232712
NaN,CHEMBL3671517,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)COC,518.3430000000003,3.5409000000000024,3,7,10,114.47000000000001,14.0,7.853871964321762
NaN,CHEMBL3671524,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCC,516.3710000000003,4.694600000000004,3,6,10,105.24000000000001,32.0,7.494850021680094
NaN,CHEMBL3671547,CCC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,490.3330000000002,4.1384000000000025,3,6,8,105.24000000000001,866.0,6.062482107982653
NaN,CHEMBL5188250,CSc1nc(-c2cccc(NC(=O)c3cc(O)ccc3F)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,477.52100000000013,4.916000000000002,4,6,6,120.0,8.0,8.096910013008056
NaN,CHEMBL145209,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,489.4880000000003,1.2410599999999998,5,9,6,181.14999999999995,5800.0,5.236572006437063
NaN,CHEMBL79206,CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,428.5610000000001,5.612300000000003,3,5,7,64.18,3.0,8.522878745280337
NaN,CHEMBL5641648,COC/C=C/c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,466.90000000000015,6.021400000000004,1,7,8,78.39,0.3981,9.400007822415901
NaN,CHEMBL5647295,C=Cc1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,422.84700000000015,6.004800000000004,1,6,6,69.16,1.995,8.700057099977233
NaN,CHEMBL3894076,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,471.31100000000015,4.916700000000003,2,7,8,94.60000000000001,20.0,7.698970004336019
NaN,CHEMBL5619066,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3ccc4cc(C(=O)NC)n(C(C)C)c4c3)n2)c(OC)cc1N1CCN(C(C)C)CC1,628.7529999999998,5.585000000000005,3,8,10,116.65,282.0,6.549750891680639
NaN,CHEMBL1929312,Cc1ccc(-c2nnc(SCc3ccccc3)o2)c(O)c1,298.3670000000001,4.042920000000001,1,5,4,59.150000000000006,34250.0,4.465339424171556
NaN,CHEMBL490768,N#C/C(=C\c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C(N)=O,340.38200000000006,4.118480000000003,2,3,4,87.10999999999999,400.0,6.3979400086720375
NaN,CHEMBL324030,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,349.43700000000007,2.1290800000000005,2,7,5,108.69999999999999,8800.0,5.055517327849832
NaN,CHEMBL4557318,N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCCCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,524.0930000000004,7.681180000000007,0,6,5,55.52,4710.0,5.326979092871103
NaN,CHEMBL3678954,CC(C)n1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,601.13,7.017700000000007,2,8,9,83.36999999999999,5.0,8.301029995663981
NaN,CHEMBL3623288,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)[C@@H](C)C1,459.90900000000033,4.309200000000003,1,7,4,79.82,16.9,7.772113295386326
NaN,CHEMBL1914658,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,429.2930000000001,5.220600000000004,3,4,4,73.83,8.0,8.096910013008056
NaN,CHEMBL1914665,Br.CC[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,425.3300000000001,5.471600000000004,3,4,5,73.83,4.0,8.397940008672037
NaN,CHEMBL105053,C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,314.39200000000005,4.749600000000004,2,3,4,53.6,3.3,8.481486060122112
AEE-788,CHEMBL587723,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,440.59500000000014,4.935500000000003,2,5,7,60.08,2.0,8.698970004336019
NaN,CHEMBL1944922,Cn1c2ccccc2n2c(=S)[nH]nc12,204.258,1.8835899999999997,1,2,0,38.019999999999996,22000.0,4.657577319177793
NaN,CHEMBL4796407,CN(C)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)c1cc([N+](=O)[O-])ccc1F,542.9300000000003,5.4059000000000035,2,8,9,122.52000000000001,18.0,7.7447274948966935
NaN,CHEMBL4753193,CN1CCN(CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)c2cc([N+](=O)[O-])ccc2F)CC1,598.0100000000001,5.091700000000004,2,9,9,125.76000000000002,12.0,7.920818753952375
NaN,CHEMBL4760606,CS(=O)(=O)c1ccc(F)c(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)c1,632.0889999999997,5.061900000000005,2,9,10,122.75,57.0,7.2441251443275085
NaN,CHEMBL5180251,Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,275.31500000000005,3.4369000000000014,3,4,2,79.62,0.65,9.187086643357144
NaN,CHEMBL5172245,O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,487.96600000000024,6.473000000000004,2,4,8,71.84,6.0,8.221848749616356
NaN,CHEMBL56027,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(CO)CO,450.8980000000003,2.886200000000001,4,8,10,108.76000000000002,69.0,7.161150909262744
PYROGALLOL,CHEMBL307145,Oc1cccc(O)c1O,126.11099999999998,0.8033999999999997,3,3,0,60.69,1230.0,5.910094888560602
NaN,CHEMBL578044,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,538.6560000000002,4.497600000000003,3,8,7,117.29,44.0,7.356547323513812
NaN,CHEMBL566559,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCCN1,524.6290000000004,4.250000000000002,3,8,6,117.29,45.0,7.346787486224656
NaN,CHEMBL4101719,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,412.4680000000001,5.351000000000004,3,3,6,77.59,21.0,7.6777807052660805
NaN,CHEMBL4071368,C=CC(=O)Nc1cc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc(N2CCN(C)CC2)c1,543.6720000000001,5.6196000000000055,3,7,8,89.17999999999999,11.0,7.958607314841775
NaN,CHEMBL4786787,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n([C@@H]5CCN(S(=O)(=O)C6CC6)C5)c4n3)cc2)CC1,573.7270000000002,3.804300000000003,2,9,8,111.52,40.0,7.3979400086720375
NaN,CHEMBL5183865,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccc(F)cc5)n(C5CCN(C(=O)CO)CC5)c4n3)cc2)CC1,559.6500000000002,3.3602000000000016,3,9,7,114.68,41.0,7.3872161432802645
